Age,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
0,11501936,11470475.940000001,10949817.1293,10452729.004998,9985893.639820559,9552980.47202409,9155535.169177033,8795312.765473487,8473281.762619289,8189992.808439129,7943000.83143269,7726789.590007285,7538873.294008131,7375037.910353587,7229138.089498584,7090838.519707092,6950276.388036802,6805581.593052892,6651260.493979846,6483249.913614652,6297955.908860462,6090260.109675118,5861649.700483626,5613497.184091405,5349374.984720631,5074103.90957981,4793395.431715455,4512497.713113725,4236038.067797482,3968035.797697753,3711808.122698464,3469725.987873377,3242848.0986166787,3031606.2990166144,2836137.58117833,2656434.7727366723,2492200.459902111,2342683.5810395535,2206839.651202556,2083490.6970367806,1971324.0363384627,1868822.7843354843,1774311.9752805952,1686325.489360252,1603555.1918776797,1524855.1982738043,1449287.8968405894,1376127.4378865503,1305034.2495599831,1235695.3494118585,1167890.3692031032,1101533.200440453,1036527.6441965322,973034.5353009409,911237.4593380084,851348.8220383162,793589.4141680882,738177.9468556783,685304.0956064254,635131.94891475,587778.6460502231,543319.1448342561,501781.6505822952,463149.808571078,427364.61673132447,394331.01963408105,363923.9635027243,335993.68124697317,310370.7900371287,286876.9998557307,265330.46609442664,245550.3324831421,227363.62567068465,210609.01186949742,195133.91727024713,180806.2640270267,167505.91529965473,155127.7867166611,143583.89958562102,132796.03596058095,122703.94739691164,113252.71697536162,104401.34810255464,96111.83907951035,88355.53145386119,81108.08318735904,74344.63557017676,68048.1758847752,62196.94798066272,56774.90771844444,51761.294046894975,47137.7721481021,42883.80131892505,38980.6322040747,35406.153790517616,32140.80396546949,29163.134134338525,26450.76991806297,23985.768016961476,21746.52849847764,19714.692701090396,17871.316018335638,16199.576599252412,14683.226430176674,13308.330835360499,12059.917341482455,10927.02673827993,9897.205288796344,8961.856870101723,8111.171819873731,7337.2532574215975,6632.8773858884415,5991.663569237937,5408.32484774508,4877.358333402436,4394.7783000817335,3955.7351524398478,3556.912007656254,3195.1675071941704,2867.804293611649,2570.9121551462213,2302.500202638839,2060.2409008915124,1842.0184259690704,1645.3328944678888,1468.7301730580436,1310.029112428444,1167.6502628235612,1039.8729450172486,926.0565779245624,824.4029904677105,732.7952948227587,651.8767983380272,579.3075932047536,514.6779617752734,457.3937205401537,406.108649301708,360.5274215259236,319.6139515129001,283.63075791254545,251.3656104821304,222.75397100848704,197.26638853428145,174.69111671227097,154.54925926833099,136.5027892094221,120.66193963136614,106.60141272608918,94.02756456358125,82.91726343991715,73.00029853848241,64.16947454558478,56.51249535318594,49.59880293921722,43.709870440986286,38.39213848526131,33.61800496806632,29.488912699838277,25.846114453733797,22.54216131158983,19.681356112409887,17.20150524224624,15.044428612326117,13.117970240788768,11.410743912045191,9.875480185697292,8.681708904426236,7.601476599760743,6.595152679260307,5.726506145028198,5.119697423695386,4.374059439936673,3.782274927474652,3.305077907458267,2.905997472277325,2.4622274416149748,2.18040622841808,1.7949104072337636,1.5635663991903008,1.3407581873056826
1,13346962,11410078.3125,11378869.470150001,10862369.146476751,10369250.907485506,9906144.210721008,9476688.37334403,9082417.21875409,8725071.418559803,8405612.06571274,8124585.438918032,7879565.546854109,7665081.858532267,7478665.770773111,7316138.723077703,7171404.644274838,7034208.923407825,6894769.264566711,6751230.21657026,6598141.797744897,6431472.933830616,6247658.616588311,6041622.199400931,5814837.173732417,5568666.626131177,5306653.102258829,5033580.41980586,4755113.853136167,4476459.516330941,4202208.217627988,3936346.268203509,3682164.639891718,3442016.3804036938,3216949.5683701374,3007394.968269073,2813487.234725384,2635220.210804831,2472297.2262523556,2323974.0845869547,2189214.89707455,2066851.617794189,1955580.8312476166,1853897.4248746457,1760141.5928423938,1672857.8631368515,1590748.3538979855,1512677.0277781198,1437713.604598488,1365137.041791834,1294611.6089360833,1225827.1010383288,1158563.7007800955,1092736.5124393518,1028249.577586041,965263.3289626886,903959.8956896635,844550.1549832204,787251.3531326681,732282.6519885391,679831.2578674094,630059.8515424632,583084.2819350976,538980.3169721705,497774.09645583946,459451.3015496503,423951.08268949616,391181.61458499584,361017.1585939675,333310.3170438557,307892.1305620359,284585.7523560914,263211.7874291906,243588.83415193425,225548.34160650795,208927.38433982368,193575.76497707152,179362.73336695912,166168.4530114056,153889.09974986946,142436.91483665697,131735.8708706795,121723.87502841937,112348.14268292322,103567.77973229825,95343.88198181157,87649.85762522653,80460.42797939065,73750.79648125132,67504.99044506327,61700.310610711065,56321.750449148334,51347.60331177774,46761.57521773185,42541.18181562774,38669.715623564516,35123.12590604132,31883.89445555582,28930.62629900268,26240.005493267814,23794.133596919073,21572.46217723145,19557.67596933767,17728.8827282898,16070.300157754282,14565.720864101233,13202.242508272098,11963.932548128749,10839.859171434231,9818.597275574353,8890.574727926469,8046.006390324047,7279.010124278044,6580.385192423721,5943.766910314842,5364.879035625718,4838.23243756893,4359.851354331529,3923.900814558748,3528.0697276371134,3169.224588426185,2844.67478287762,2550.519874758356,2283.776452132242,2044.1177986392838,1827.438379904148,1632.242062231719,1457.0783476253987,1299.771539647373,1158.7461371665024,1031.2882626547055,918.753936479751,817.3544829915413,726.9733065857018,646.2571063421822,574.8668242217418,510.39876687083523,453.2577362388034,403.09837767845374,357.6311029721088,316.8199166341179,280.9266810177641,249.73969645592507,221.19958608096584,195.77572256294576,173.2568889204903,153.16538612016018,135.16403223639855,119.36278478228773,105.33740919427396,92.7949956521723,82.70997028131737,72.8177977921362,64.00905085922082,56.37121411480298,49.474805931869184,43.60059576488382,38.29615813904816,33.53395995564616,29.415190418088685,25.781499167599463,22.485805908310855,19.632152722128865,17.158501479140625,15.006817540795302,13.085175315186797,11.382217052265078,9.85079148523305,8.66000463216517,7.582472908261342,6.578664797562157,5.712189879665628,5.106898180136148,4.363124291336831,3.7728192401559655,3.2968152126896215,2.898732478596632,2.4560718730109374,2.174955212847035,1.7904231312156793,1.5596574831923251
2,14949693,13307231.5425,11376112.75171875,11344996.893974626,10830034.20361056,10338384.170216793,9876655.687694207,9448477.97741067,9055381.028207205,8699099.165013405,8380590.08054846,8100400.682820737,7856110.047986974,7642264.3138859365,7456403.043846179,7294360.11877001,7150056.702664152,7013269.806099306,6874245.578905295,6731133.208528834,6578500.328250536,6412327.93649604,6229060.93504684,6023637.363902429,5797528.028298086,5552089.614565849,5290856.809503183,5018596.483756346,4740958.751003327,4463133.717540113,4189698.7195839183,3924629.1050330005,3671203.6282919887,3431770.4519526847,3207373.039449212,2998443.0733484006,2805111.8791385707,2627375.3102778187,2464937.4381867247,2317055.9268754874,2182698.474831864,2060698.9587497036,1949759.2166694975,1848378.8963124591,1754902.341360288,1667877.7184790093,1586013.3830132408,1508174.1427086745,1433434.0380869918,1361073.8291873545,1290757.6274137432,1222177.9982857332,1155114.6765281453,1089483.9761582534,1025189.1811420759,962390.323140282,901269.0759504393,842035.7895957624,784908.1647498364,730102.8203585679,677807.4922227409,628184.454413607,581348.26873026,537375.5111797401,496292.2562146999,458083.22329577623,422688.7124827724,390017.1280485334,359942.0481974826,332318.4387512461,306975.7677356308,283738.6279752012,262428.0729606176,242864.15206655444,224876.7407524917,208305.31587897413,192999.05806462886,178828.54153354172,165674.2293788771,153430.5620004948,142012.99254956533,131343.6886935028,121361.71034084832,112013.40732621592,103258.98528296751,95059.63727685704,87388.83798116347,80221.37190944217,73531.5069900482,67304.30796895063,61517.132334184294,56154.01357302547,51194.2968034983,46622.72627968752,42414.87886108867,38555.086334505606,35018.36059127622,31789.22221941693,28844.334733255175,26161.437979534647,23723.675762926778,21508.556021788372,19499.804279414326,17676.580521469074,16022.144407359898,14522.32406194098,13163.251902001419,11928.037716758428,10807.772023505646,9789.063282385418,8864.358291106653,8021.901374348237,7257.820098967349,6560.941729442661,5925.914993039055,5348.4743380366535,4824.141856475008,4346.956725945701,3912.0960625223515,3517.254553318021,3159.30652695512,2836.5655959204264,2543.14607507146,2277.0695110019115,2038.0100041426858,1821.8722839543877,1627.16395707614,1452.4381517563352,1295.5246107982546,1154.8517718235862,1028.7100419980688,916.4570516385517,815.3110967840626,725.1558733192376,644.6414635763267,573.4296571611875,509.1227699536582,452.1245918982064,402.0906317342576,356.73702521467857,316.0278668425326,280.2243643152197,249.11534721478526,220.64658711576345,195.2862832565384,172.82374669818907,152.7824726548598,134.82612215580755,119.06437782033203,105.07406567128828,92.56300816304187,82.50319535561408,72.63575329765587,63.849028232072776,56.23028607951598,49.351118917039514,43.49159427547161,38.20041774370054,33.45012505575705,29.341652442043465,25.717045419680467,22.42959139354008,19.583072340323543,17.115605225442774,14.969300496943314,13.05246237689883,11.353761509634417,9.826164506519968,8.638354620584758,7.563516725990689,6.562218135568251,5.697909404966464,5.094130934685808,4.352216480608489,3.7633871920555757,3.2885731746578974,2.8914856474001405,2.44993169332841,2.169517824814917,1.7859470733876401
3,16815022,14905191.63,13267619.36364375,11342249.062339453,11311224.95923969,10797796.058101535,10307609.562291251,9847254.850974971,9420352.072467145,9028425.395636687,8673203.812100872,8355642.620347089,8076287.361113686,7832724.160367007,7619514.785601222,7434206.946236564,7272646.933473085,7128772.105907491,6992393.011584058,6853782.1799580315,6711096.418007513,6558917.93742991,6393239.7791548,6210518.725209224,6005706.467992674,5780270.13572734,5535562.025529435,5275106.989979425,5003656.990046955,4726846.019125819,4449848.215746263,4177226.4802849586,3912946.222270418,3660275.006721259,3421555.125822803,3197825.439350589,2989517.54816503,2796761.4519407246,2619554.0120021245,2457600.039591258,2310159.054558299,2176201.336144784,2054564.6738528295,1943955.148627824,1842877.1565716781,1749678.1830068873,1662913.016682812,1581292.2445557078,1503684.509851903,1429167.1654917744,1357021.7721143863,1286915.275845209,1218540.013290019,1151676.269836825,1086240.5687178578,1022137.4331892207,959525.4973324313,898585.9807605633,839529.7051217731,782571.8318379619,727929.4358076715,675789.7834921841,626314.743277573,579617.5930584343,535775.7149017907,494815.11807416315,456719.5627375368,421430.4957015655,388856.5502284121,358870.6230769889,331329.040154368,306061.6958162917,282893.6214052632,261647.31527821606,242141.28168638807,224207.81640061046,207684.80258927672,192424.7904194673,178296.68267970788,165181.2413054299,152974.16809549357,141590.1300681914,130952.48697176905,121000.4510649962,111679.50880790039,102951.9603197601,94777.1006836649,87128.47088621056,79982.91347966857,73312.7657225731,67104.12719902825,61334.412003348836,55986.69603909291,51042.37106148955,46484.22446398831,42288.89166393595,38440.743618669345,34913.85718979803,31694.786663868388,28758.258896422038,26083.066884585813,23653.394073519463,21444.809631733904,19442.07726871579,17624.409070165402,15974.109046341498,14479.035751786128,13124.358772246416,11892.232622466532,10775.765093446882,9759.603124179455,8838.207395378888,7997.856620912367,7236.68304871993,6541.546875119055,5908.107705556457,5332.110652191563,4810.086501833821,4334.094334130837,3900.320822366046,3506.466416934726,3149.413260637732,2828.4766819306255,2535.7907098837813,2270.3793372244068,2031.9174791323292,1816.320103244502,1622.0985471834497,1447.8095563769443,1291.288299271259,1150.9671423940274,1026.1382668930737,914.1659090094553,813.2728190421025,723.3429836359395,643.0298599173859,571.9960830182846,507.8499630287741,450.9942804184609,401.085405154922,355.8451826516419,315.2377971754263,279.52380340443165,248.49255884674832,220.09497064797407,194.79806754839709,172.3916873314436,152.40051647322264,134.48905685041805,118.7667168757812,104.81138050711007,92.33160064263427,82.29693736722506,72.45416391441174,63.6894056614926,56.08971036431719,49.227741119746916,43.382865289782934,38.10491669934129,33.36649974311766,29.26829831093836,25.652752806131268,22.37351741505623,19.534114659472735,17.07281621237917,14.931877245700957,13.019831220956585,11.325377105860332,9.801599095253668,8.616758734033297,7.544607934175713,6.545812590229331,5.683664631454048,5.081395607349093,4.341335939406968,3.753978724075437,3.280351741721253,2.88425693328164,2.443806864095089,2.16409403025288
4,18176087,16764967.537500001,14860822.460925002,13228124.170234641,11308485.992183605,11277554.411841592,10765653.470456282,10276925.855885524,9817941.481347535,9392309.449785978,9001550.119647596,8647385.16757062,8330769.498796222,8052246.292710902,7809407.7099660905,7596833.103637219,7412077.311370973,7250998.006139402,7107551.693142723,6971578.3840550985,6833379.914508137,6691118.696962494,6539393.480086335,6374208.319706913,6192031.848396202,5987828.379322692,5763063.367888022,5519083.735465611,5259404.525004477,4988761.827571837,4712775.551578005,4436601.912706898,4164791.4065842465,3901298.531714742,3649379.691704456,3411370.325508246,3188306.695752213,2980618.3267946173,2788435.890810873,2611756.256972119,2450283.9769922798,2303282.4169219034,2169723.432804422,2048448.7171681975,1938168.5832562544,1837391.166180249,1744470.0775493702,1657962.7216411051,1576584.9039443186,1499208.0960772734,1424912.9550780451,1352981.8401841004,1283084.525155596,1214913.118256794,1148248.454162233,1083007.2647960633,1019094.3121062478,956668.8310891002,895911.588308662,837030.8833589687,780242.3372583671,725762.4822181524,673778.1165334537,624450.7039193792,577892.2415757882,534180.9156145363,493341.6727789778,455360.30883069296,420176.4219623116,387698.8738528411,357801.87651929643,330343.11255398206,305150.90657675103,282051.72485175007,260868.50949002054,241420.21848217212,223540.56435960895,207066.83808280353,191851.95844341864,177766.15347300863,164689.48570216633,152518.91517525484,141168.32474302093,130562.26325433963,120640.09493733372,111347.44253588065,102645.7029189607,94495.27043195575,86868.75470899504,79745.0511959694,73094.57130826666,66904.44688103069,61152.148473340465,55819.79679899518,50890.82513383583,46346.06890282834,42163.21943477612,38326.68675962267,34809.615046823536,31600.58719720872,28672.398249180984,26005.889217374348,23583.288088335667,21381.22260765457,19384.494575544002,17572.36804748999,15926.193773725645,14435.855662406664,13085.562875315802,11856.517040910367,10743.838180713265,9730.216616369007,8812.12187689044,7973.871979360087,7215.598841098131,6522.200507931258,5890.344936292567,5315.787875561084,4796.066285579236,4321.26409829551,3888.575020310131,3495.7052508923894,3139.544727486138,2820.407990225799,2528.453733109072,2263.705888881346,2025.8401854344984,1810.7818029863909,1617.0458008154912,1443.192532486002,1287.062578523081,1147.0922245380425,1023.5729212258411,911.8804942369317,811.2396369944972,721.5346261768497,641.4222852675925,570.566092810739,506.5803381212022,449.8667947174148,400.0826916420347,354.9555696950128,314.4497026824877,278.82499389592056,247.87132744963148,219.54473322135414,194.3110723795261,171.960708113115,152.01951518203958,134.152834208292,118.46980008359175,104.5493520558423,92.10077164102769,82.091195023807,72.27302850462571,63.53018214733887,55.9494860884064,49.104671766947554,43.27440812655848,38.00965440759294,33.28308349375987,29.195127565161016,25.58862092411594,22.31758362151859,19.485279372824053,17.03013417184822,14.894547552586705,12.987281642904193,11.297063663095681,9.777095097515534,8.595216837198214,7.525746414340274,6.529448058753758,5.669455469875413,5.068692118330721,4.330482599558451,3.7445937772652487,3.2721508623669497,2.877046290948436,2.4376973469348515
5,17673042,18121980.5025,16715062.151156252,14816585.16227269,13188746.667309055,11274823.289703147,11243984.000811988,10733606.201780142,10246333.821245812,9788715.360144166,9364350.898661513,8974754.999348478,8621644.037151694,8305970.530049232,8028276.299479125,7786160.523191175,7574219.0983781265,7390012.975592545,7229413.176124054,7086394.306409867,6950825.7680949615,6813038.629721867,6671200.895220089,6519926.81138612,6355233.416407646,6173599.168775211,5970003.963374386,5745907.5969683025,5502654.621126948,5243748.298691967,4973911.883002908,4698746.24519906,4423394.710425131,4152393.405567786,3889684.9478854556,3638516.602475195,3401214.977194476,3178815.7390128323,2971745.343477631,2780135.133583846,2603981.986329689,2442990.194549799,2296425.9633795987,2163264.716722411,2042351.042875277,1932399.476798114,1831921.8832647984,1739276.987355497,1653027.7948370024,1571891.326684458,1494744.8683370803,1420671.37519035,1348954.0030836402,1279265.346342707,1211296.2879611521,1144830.2055268276,1079783.0416340732,1016060.7938259821,953821.3015113776,893244.8793378903,834539.3061505713,777919.6639152212,723601.943512607,671772.4762421201,622592.3221595808,576172.2009718488,532591.1008255,491872.9085970304,454004.45305861626,418925.48340740585,386545.089168209,356736.7993279982,329359.6497725971,304242.39431030914,281211.9330396207,260091.6507162955,240701.9554359667,222874.98044870995,206450.41848759653,191280.5585473101,177236.95058932612,164198.95948791094,152064.8003873167,140748.57143116338,130174.01259620379,120280.6396999904,111016.20642954095,102340.2111616633,94214.14475587587,86609.68782222255,79507.78356797948,72876.922379996,66705.26576382811,60970.34060215711,55653.314806997696,50739.65807100124,46208.258730571266,42037.86138618918,38212.915042723616,34705.63350920648,31506.6232292157,28586.752253558032,25928.904494330913,23513.35736811483,21317.794551135434,19327.05583910514,17520.457127371265,15878.398289291332,14392.783523250648,13046.863968127513,11820.890748308091,10711.991085261481,9700.903574828086,8786.101572198215,7949.947299411687,7194.567343995386,6502.9025066614295,5872.626573951836,5299.505905872181,4782.081119865288,4308.4659380497715,3876.858582759356,3484.9709877651585,3129.700865667423,2812.3594702502346,2521.1350987762994,2257.0491241591426,2019.7780849709122,1805.257348478925,1612.0056863134525,1438.587051154787,1282.8474220767732,1143.2269939766975,1021.0139889227765,909.6007930013394,809.2115379020111,719.7307896114075,639.8187295544236,569.1396775787122,505.3138872758992,448.7421277306213,399.08248491292966,354.06818077077526,313.6635784257815,278.1279314111808,247.2516491310074,218.99587138830077,193.8252946985773,171.53080634283222,151.63946639408448,133.81745212277127,118.17362558338277,104.2879786757027,91.87051971192513,81.8859670362475,72.09234593336416,63.371356691970526,55.80961237318539,48.98191008753019,43.16622210624208,37.91463027157396,33.19987578502547,29.122139746248116,25.52464937180565,22.261789662464796,19.436566174391995,16.9875588364186,14.857311183705239,12.954813438796933,11.268821003937942,9.752652359771746,8.573728795105218,7.5069320483044235,6.513124438606874,5.655281831200726,5.056020388034894,4.319656393059555,3.7352322928220856,3.2639704852110327,2.8698536752210653
6,17865592,17625685.35,18073420.70874375,16670272.020778362,14776882.369367009,13153405.738140782,11244611.30647889,11213854.10330996,10704844.018775692,10218877.599192698,9762484.979243806,9339258.23641486,8950706.151850108,8598541.807058815,8283713.343724109,8006763.223730428,7765296.626883198,7553922.960632182,7370210.2706535645,7210040.898183744,7067405.510643843,6932199.833674724,6794782.100647562,6653324.895482039,6502455.929357654,6338204.192866627,6157055.950853273,5954006.64096595,5730510.415475882,5487909.462074131,5229697.287945237,4960583.343295401,4686155.494586063,4411542.213649068,4141266.292053867,3879262.485515742,3628766.9484690074,3392101.46975149,3170298.1296653003,2963782.317618937,2772685.0482498864,2597004.203863865,2436443.8190634246,2290271.9334711498,2157467.529930605,2036878.085268089,1927221.3481061186,1827012.9035566365,1734616.5773871082,1648597.97034991,1567679.305867747,1490739.6786662377,1416864.3367523742,1345339.2255759311,1275837.7579768503,1208050.5922412493,1141762.6450130106,1076890.069029988,1013338.0993414172,951265.1782575991,890851.1696395456,832303.3328851949,775835.2147554333,721663.2636538255,669972.3475515149,620924.1213541819,574628.0304694192,531163.8630734363,490554.4488255378,452787.64692596975,417803.35719888733,385508.9014452885,355781.1173296782,328477.39814816567,303426.9258245334,280458.03070702165,259394.53908950477,240057.30804737678,222277.89299758818,205897.38494137756,190768.44215094182,176761.9382128528,163758.53708919117,151657.7058863484,140371.76250258548,129825.63506471328,119957.99310074042,110718.71591346711,102066.40563375915,93961.65189398619,86377.203602667,79295.04910905953,72681.76257404602,66526.53259941854,60806.94225065172,55504.2065199802,50603.831425823744,46084.75808374484,41924.78673272371,38110.40025511681,34612.88442543346,31421.871671142664,28510.297872924137,25859.094733095088,23450.583974694546,21260.510064757596,19275.74569950738,17473.66348455284,15835.709793568105,14353.809064442521,13012.251808207195,11789.343521437322,10683.216107548327,9674.656315891016,8762.14131826772,7929.074931163158,7175.583425635398,6485.647750394776,5856.947507516957,5285.259641107501,4769.128417065625,4296.697273204647,3866.168936302458,3475.2610602957457,3120.8791135032548,2804.3310715746093,2514.832261029359,2251.4065013487448,2014.728639758485,1800.7442051077278,1607.975672097669,1434.9905835269003,1279.6403035215815,1140.3689264917557,1018.4614539504697,907.3267910188362,807.188509057256,717.931462637379,638.2191827305376,567.7168283847654,504.0506025577095,447.62027241129476,398.08477870064735,353.18301031884835,312.87941947971706,277.43261158265284,246.63352000817991,218.44838170983002,193.34073146183087,171.10197932697514,151.26036772809928,133.48290849246436,117.87819151942432,104.02725872901345,91.64084341264532,81.68125211865687,71.91211506853075,63.212928300240605,55.67008834225243,48.85945531231137,43.058306550976475,37.81984369589503,33.11687609556291,29.049334396882497,25.46083774837614,22.206135188308636,19.387974758956016,16.945089939327556,14.820167905745976,12.922426405199941,11.240648951428097,9.728270728872317,8.552294473117456,7.488164718183663,6.496841627510357,5.641143626622724,5.043380337064807,4.308857252076907,3.7258942120900307,3.2558105589980055
7,18244884,17817719.0625,17578455.071625,18024991.291971892,16625601.845726417,14737285.815943593,13118160.14379543,11214479.840712693,11183805.515551684,10676158.728728754,10191495.005194716,9736325.161795696,9314232.295823822,8926721.416470483,8575501.322541168,8261515.790364799,7985307.920671103,7744488.88031599,7533681.553230601,7350461.062476931,7190721.040938285,7048467.179367233,6913624.4540905375,6776574.2053959435,6635496.578243335,6485031.717034261,6321220.534884461,6140557.08347614,5938052.304363535,5715154.719437192,5473204.158418946,5215683.399725374,4947291.117437162,4673598.215849598,4399721.343114946,4130168.991323733,3868867.076801953,3619043.663597835,3383011.743577111,3161802.8118411372,2955840.19682489,2765255.5831292616,2590044.8633542056,2429914.8070157664,2284135.283637472,2151686.8311057785,2031419.807554919,1922057.1622358535,1822117.193797745,1729968.8159436407,1644180.2179240354,1563478.8126030776,1486745.4994695722,1413067.8134104933,1341734.4825119914,1272418.7385819082,1204813.0107606463,1138702.753400478,1074004.328857413,1010623.2090930637,948716.4428119552,888464.4417154468,830072.949552982,773755.9767185447,719729.430494691,668176.7191826361,619260.0910507964,573088.7178932456,529740.1934157527,489240.282703474,451573.88280865486,416684.0363058901,384476.3016916753,354827.82453635405,327597.3521527953,302613.49600997206,279706.0131302541,258699.17024178102,239414.27227725834,221682.29826509423,205345.73397902414,190257.60604556446,176288.11336732068,163320.2132464682,151251.62912163255,139995.89559632904,129478.1284770515,119636.15311798858,110421.96912368345,101793.28461967476,93709.79026425122,86145.30059366033,79082.84648628689,72487.09066761092,66348.24626792,60643.952395025095,55355.47100368026,50468.34434725919,45961.56618853548,41811.994765891905,38008.14175447902,34520.36721436988,31337.33199196481,28434.03462824183,25789.459496262352,23387.96751475781,21203.368789595705,19224.563835258614,17426.986825841457,15793.128019084186,14314.932041781416,12977.726178686677,11757.875162633729,10654.513067279457,9648.474675101288,8738.240964972052,7908.25474383525,7156.64696707131,6468.43613101879,5841.307638748164,5271.048992004732,4756.208096022961,4284.958030021636,3855.506013961702,3465.5754076450066,3112.079415719497,2796.322743895673,2508.5451803767855,2245.777985095373,2009.691818159089,1796.2423445949585,1603.955732917425,1431.403107068083,1276.4412027627775,1137.5180041755264,1015.9153003155936,905.0584740412892,805.170537784613,716.1366339807856,636.6236347737113,566.2975363138036,502.79047605131524,446.50122173026654,397.0895667538957,352.30005279305124,312.0972209310178,276.73903005369624,246.01693620815948,217.90226075555546,192.8573796331763,170.6742243786577,150.88221680877905,133.1492012212332,117.58349604062576,103.76719058219092,91.41174130411372,81.47704898836024,71.73233478085943,63.054895979490006,55.5309131213968,48.73730667403059,42.95066078459904,37.725294086655296,33.034083905324,28.976711060890292,25.3971856540052,22.150619850337865,19.339504822058625,16.90272721447924,14.783117485981611,12.890120339186941,11.212547329049528,9.703950052050137,8.530913736934663,7.469444306388204,6.480599523441581,5.627040767556167,5.030771886222145,4.298085108946714,3.7165794765598057
8,18480328,18195995.0025,17769974.78484375,17531351.84644594,17976690.92874196,16581051.326112103,14697795.236403735,13083008.648435943,11184429.688610911,11153837.036762806,10647551.136906933,10164185.85518173,9710235.731391208,9289273.907584263,8902801.630429307,8552522.429234816,8239377.7208888875,7963910.245869425,7723736.1456152005,7513493.741847525,7330764.219820739,7171452.47583594,7029580.183918815,6895098.505455311,6758415.819882454,6617715.824297727,6467654.0577416755,6304282.3285472505,6124102.45576745,5922140.846102626,5699840.4051386,5458537.613022899,5201707.538726061,4934034.1171435695,4661074.325309974,4387932.019757159,4119101.4288454237,3858499.6516099484,3609345.684438841,3373946.7367181685,3153330.7273115343,2947919.926332828,2757845.6891714386,2583104.91619582,2423403.114998227,2278014.9729283783,2145921.581528014,2025976.173036032,1916906.884330264,1817234.7208132509,1725332.6739037817,1639774.5073792255,1559288.82057157,1482761.3057208983,1409281.7788769673,1338138.7513057115,1269009.2642354534,1201584.5207337448,1135651.509016977,1071126.8005352695,1007915.1060703311,946174.0792049255,886083.6806111581,827849.1396790995,771682.9342767484,717800.4319184544,666386.5773846796,617600.2208231695,571553.2535985125,528321.0804322134,487929.40199671534,450364.15060163324,415567.51371512545,383446.28343744617,353876.9149750132,326719.5062724133,301803.0972699472,278956.87309742847,258005.53981617658,238772.8440965652,221088.1925194315,204795.4621440766,189748.04703045057,175815.47308390238,162882.98521335202,150846.56754882846,139620.96835733822,129131.49065585888,119315.11773519362,110125.96420087425,101520.84640812558,93458.55828859059,85913.97734217618,78871.17437007117,72292.90544094189,66170.4056522502,60481.37001403754,55207.10732617106,50333.195986391045,45838.68227306414,41699.484778977174,37906.13890009282,34428.081296333956,31253.003661984898,28357.962041671224,25719.998347521698,23325.507595970917,21146.370367621716,19173.509925670467,17380.426858776853,15750.652699036476,14276.152211676963,12943.28686323996,11726.485474727146,10625.881784611258,9622.358488413536,8714.400362559623,7887.486606975663,7137.757849653633,6451.267540691243,5825.706869651294,5256.87386952472,4743.3200757829045,4273.248134946582,3844.869748926798,3455.9139691258943,3103.3017171801985,2788.3344370359337,2502.273817425844,2240.163540132635,2004.6675886136914,1791.7517387334713,1599.9458435851316,1427.824599300413,1273.2500997558707,1134.6742091650876,1013.3755120648048,902.795827856186,803.1576114401515,714.3462923958338,635.032075686777,564.8817924730191,501.53349986118695,445.3849686759409,396.096842837011,351.4193026610686,311.31697787869024,276.04718247856204,245.4018938676391,217.3575051036666,192.37523618409335,170.24753881771107,150.50501126675712,132.81632821818013,117.2895373005242,103.50777260573545,91.18321195085343,81.27335636588934,71.55300394390729,62.897258739541286,55.39208583859331,48.615463407345516,42.84328413263754,37.63098085143866,32.951498695560694,28.90426928323807,25.333692689870187,22.09524330071202,19.29115606000348,16.86047039644304,14.746159692266659,12.857895038338974,11.184515960726905,9.679690176920012,8.509586452592327,7.450770695622234,6.4643980246329775,5.6129731656372766,5.01819495650659,4.287339896174347
